City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
267,chokurdakh,88,RU,1538646038,95,70.62,147.9,29.49,7.96
268,sitka,36,US,1538646039,88,37.17,-99.65,66.93,22.17
269,hervey bay,0,AU,1538646039,90,-25.3,152.85,69.99,9.19
270,taltal,44,CL,1538646039,99,-25.41,-70.49,50.46,0.92
271,yuzhnouralsk,32,RU,1538646039,41,54.44,61.27,64.41,11.65
272,minab,20,IR,1538643600,63,27.15,57.07,95.0,11.41
273,cabedelo,75,BR,1538643600,83,-6.97,-34.84,77.0,4.7
274,pokhara,0,NP,1538646040,73,28.21,83.99,67.47,2.26
275,velyka oleksandrivka,8,UA,1538646040,67,47.32,33.3,55.59,16.13
276,ulladulla,90,AU,1538643600,100,-35.36,150.48,55.4,13.87
277,malindi,8,KE,1538646041,80,-3.22,40.12,82.23,10.54
278,pointe-noire,90,CG,1538643600,83,-4.8,11.85,78.8,9.17
279,naryan-mar,20,RU,1538646042,100,67.67,53.09,41.91,7.74
280,gulf gate estates,75,US,1538644500,88,27.26,-82.51,78.98,9.17
281,coatzacoalcos,92,MX,1538646042,100,18.14,-94.45,71.88,3.83
282,anekal,75,IN,1538643600,94,12.71,77.7,71.6,10.29
283,pisco,88,PE,1538643600,88,-13.71,-76.2,62.6,4.7
284,cayenne,20,GF,1538643600,100,4.94,-52.33,73.4,1.12
285,necochea,0,AR,1538646043,99,-38.55,-58.74,41.28,8.41
286,gao,12,ML,1538646043,48,16.28,-0.04,87.09,4.5
287,jacareacanga,0,BR,1538646044,96,-6.22,-57.76,74.76,2.15
288,san cristobal,90,EC,1538643600,87,-0.39,-78.55,51.8,2.24
289,farafangana,44,MG,1538646044,100,-22.82,47.83,73.41,9.64
290,canutama,8,BR,1538645816,95,-6.53,-64.38,73.95,2.26
291,chelyabinsk,20,RU,1538643600,34,55.16,61.4,64.4,8.95
292,nuevitas,20,CU,1538643000,94,21.55,-77.27,73.4,4.7
293,voi,0,KE,1538646045,48,-3.4,38.57,82.05,7.07
294,port lincoln,0,AU,1538646045,92,-34.72,135.86,55.5,13.44
295,montrose,90,AU,1538643600,66,-37.81,145.34,55.4,14.99
296,san felipe,24,CL,1538643600,47,-32.75,-70.73,46.4,2.24
297,ixtapa,75,MX,1538642940,100,20.71,-105.21,80.6,4.7
298,saint-andre-avellin,40,CA,1538643600,93,45.72,-75.07,55.4,11.41
299,bratsk,75,RU,1538643600,56,56.15,101.63,41.0,11.18
300,matay,0,EG,1538646047,44,28.42,30.79,88.62,11.99
301,amapa,75,HN,1538643660,94,15.09,-87.97,75.2,1.81
302,tautira,20,PF,1538643600,69,-17.73,-149.15,73.4,4.7
303,lagos,75,NG,1538643600,88,6.46,3.39,80.6,2.24
304,tarquinia,20,IT,1538644800,46,42.25,11.76,73.4,10.29
305,viedma,0,AR,1538646048,78,-40.81,-62.99,41.37,10.2
306,shimoda,75,JP,1538641260,64,34.7,138.93,71.6,10.29
307,gillette,1,US,1538643180,16,44.29,-105.5,35.06,9.17
308,yukamenskoye,92,RU,1538646049,97,57.89,52.24,55.41,12.44
309,tungor,0,RU,1538646050,63,53.39,142.95,50.37,10.54
310,gejiu,68,CN,1538646050,76,23.36,103.16,65.94,2.82
311,qandala,0,SO,1538646050,49,11.47,49.87,86.91,4.05
312,saravan,20,AM,1538643600,21,39.72,45.65,80.6,4.7
313,ust-nera,64,RU,1538646051,84,64.57,143.24,19.23,2.04
314,saint-pierre,0,FR,1538645400,71,48.95,4.24,60.8,5.82
315,lanigan,20,CA,1538646051,76,51.85,-105.03,17.16,2.93
316,adrar,0,DZ,1538643600,27,27.87,-0.29,77.0,17.22
317,khartoum,0,SD,1538643600,24,15.59,32.54,100.4,4.7
318,tumaco,92,CO,1538646052,93,1.8,-78.82,75.57,7.18
319,culaman,64,PH,1538646052,83,5.96,125.66,81.33,3.83
320,rosas,92,CO,1538646053,95,2.26,-76.74,55.41,2.15
321,deputatskiy,36,RU,1538646053,73,69.3,139.9,16.44,2.71
322,rongcheng,0,CN,1538646053,73,37.16,122.42,68.19,8.75
323,stromness,75,CA,1538643600,88,42.87,-79.55,73.04,18.34
324,keti bandar,0,PK,1538646053,95,24.14,67.45,82.5,9.75
325,waddan,44,LY,1538646054,48,29.16,16.14,79.08,4.5
326,mega,20,ET,1538646054,62,4.06,38.32,71.97,8.41
327,santa maria,75,BR,1538643600,93,-29.69,-53.81,53.6,2.71
328,emerald,76,AU,1538646056,35,-23.53,148.16,74.76,3.6
329,matara,64,PE,1538646056,100,-13.74,-72.9,32.82,1.92
330,belmonte,0,PT,1538645921,40,40.36,-7.35,64.77,4.27
331,luba,68,PH,1538646056,88,17.32,120.7,74.76,4.16
332,saint-michel-des-saints,76,CA,1538646013,94,46.68,-73.92,50.73,11.77
333,braganca,0,BR,1538646057,88,-1.05,-46.77,75.48,5.73
334,el seibo,88,DO,1538646057,97,18.76,-69.04,73.14,2.59
335,sain alto,0,MX,1538646057,84,23.58,-103.25,48.93,4.38
336,malbug,75,PH,1538643600,79,9.73,123.34,86.0,6.93
337,padang,24,ID,1538646058,100,-0.92,100.36,82.59,3.49
338,torbay,20,CA,1538643600,87,47.66,-52.73,44.6,14.99
339,santiago del estero,88,AR,1538646058,73,-27.8,-64.26,60.36,4.61
340,mattru,88,SL,1538646059,98,7.62,-11.83,78.27,3.71
341,christchurch,32,NZ,1538643600,62,-43.53,172.64,55.4,3.36
342,qaqortoq,75,GL,1538643000,63,60.72,-46.03,30.2,13.22
343,kiama,90,AU,1538643600,100,-34.67,150.86,55.4,13.87
344,ahualulco,75,MX,1538643180,82,22.4,-101.17,60.8,14.99
345,zhigansk,92,RU,1538646060,100,66.77,123.37,34.71,6.73
346,sungaipenuh,24,ID,1538646060,76,-2.08,101.38,76.56,1.59
347,adre,8,TD,1538646060,72,13.47,22.2,84.84,4.72
348,matagami,44,NG,1538646061,93,9.67,8.4,77.46,4.5
349,tashla,20,RU,1538643600,59,53.71,49.75,64.4,11.18
350,komsomolskoye,92,UA,1538646061,88,45.02,34.02,55.14,10.09
351,waipawa,12,NZ,1538646061,69,-39.94,176.59,53.79,9.64
352,katsuura,75,JP,1538643600,93,33.93,134.5,68.0,5.82
353,smithers,1,CA,1538643600,73,54.78,-127.17,24.8,2.24
354,luneville,0,FR,1538645400,62,48.6,6.5,57.2,8.05
355,moose factory,90,CA,1538643780,93,51.26,-80.61,53.6,28.86
356,norman wells,75,CA,1538643600,63,65.28,-126.83,26.6,14.99
357,husavik,24,CA,1538646063,100,50.56,-96.99,30.75,9.53
358,behbahan,0,IR,1538643600,8,30.59,50.24,100.4,6.93
359,virginia beach,1,US,1538644920,100,36.85,-75.98,72.32,2.71
360,lamar,90,US,1538643180,48,38.09,-102.62,53.96,17.22
361,mount gambier,0,AU,1538646002,63,-37.83,140.78,51.18,7.4
362,ribeira grande,20,PT,1538643600,78,38.52,-28.7,71.6,3.36
363,mumbwa,0,ZM,1538646065,26,-14.99,27.06,88.98,11.1
364,anadyr,75,RU,1538643600,81,64.73,177.51,48.2,11.18
365,tsabong,0,BW,1538646065,23,-26.02,22.4,70.8,12.44
366,mantua,0,IT,1538644800,49,45.16,10.79,69.8,4.7
367,paamiut,68,GL,1538646066,100,61.99,-49.67,35.34,3.38
368,mapiripan,44,CO,1538646066,99,2.89,-72.13,69.99,3.71
369,caronport,24,CA,1538646066,81,50.46,-105.81,22.74,6.4
370,san roque,92,EC,1538646067,100,0.3,-78.23,46.77,1.92
371,zaqatala,40,AZ,1538643600,64,41.63,46.65,75.2,2.24
372,mount isa,0,AU,1538643600,23,-20.73,139.49,86.0,11.41
373,kamaishi,75,JP,1538643600,77,39.28,141.86,60.8,2.24
374,itarema,92,BR,1538646068,88,-2.92,-39.92,76.56,11.21
375,atar,0,MR,1538643600,28,20.52,-13.05,91.4,13.87
376,turukhansk,92,RU,1538646068,94,65.8,87.96,37.32,20.83
377,petrovskaya,40,RU,1538643600,67,45.43,37.96,62.6,20.13
378,bathsheba,40,BB,1538643600,83,13.22,-59.52,80.6,11.41
379,honningsvag,75,NO,1538643000,100,70.98,25.97,39.2,10.29
380,dutse,12,NG,1538646069,60,11.76,9.34,90.69,7.74
381,linkoping,0,SE,1538644800,87,58.41,15.62,42.8,3.36
382,verkhnyaya inta,76,RU,1538646070,82,65.99,60.32,45.51,5.28
383,plymouth,90,GB,1538644800,93,50.37,-4.14,53.6,13.87
384,lavrentiya,92,RU,1538646070,88,65.58,-170.99,46.86,21.83
385,ulverstone,24,AU,1538646071,79,-41.16,146.17,48.12,5.17
386,gladstone,44,AU,1538646071,73,-23.84,151.26,67.38,7.4
387,calw,40,DE,1538644800,100,48.72,8.74,55.4,2.24
388,xai-xai,92,MZ,1538646071,100,-25.04,33.64,65.04,24.18
389,seoul,0,KR,1538643600,49,37.57,126.98,73.4,5.82
390,quzhou,0,CN,1538646072,57,28.97,118.86,70.62,9.64
391,baykit,32,RU,1538646072,65,61.68,96.39,37.05,5.84
392,sao filipe,0,CV,1538646073,96,14.9,-24.5,79.53,11.21
393,yerbogachen,48,RU,1538646073,52,61.28,108.01,38.67,6.4
394,gushikawa,90,JP,1538643600,92,26.35,127.87,78.8,42.5
395,santa luzia,0,BR,1538643600,77,-19.77,-43.85,73.4,4.7
396,banff,76,CA,1538645898,91,51.18,-115.57,19.86,1.7
397,pacifica,40,US,1538644200,80,37.61,-122.49,64.94,6.93
398,mandalgovi,24,MN,1538646075,56,45.76,106.27,45.78,20.27
399,bogo,0,CM,1538643600,70,10.74,14.61,86.0,6.93
400,palana,92,RU,1538646075,87,59.08,159.95,39.75,5.95
401,mazamari,44,PE,1538646075,95,-11.33,-74.53,63.33,1.7
402,keita,75,NG,1538643600,88,7.1,3.65,80.6,2.24
403,grand-santi,0,GF,1538646076,80,4.27,-54.38,77.91,3.94
404,kadnikov,92,RU,1538646077,100,59.5,40.34,44.43,13.22
405,haines junction,48,CA,1538646077,89,60.75,-137.51,19.05,2.15
406,cotonou,40,BJ,1538643600,79,6.37,2.43,84.2,11.41
407,kasese,68,UG,1538646077,90,0.17,30.09,74.58,1.36
408,litovko,0,RU,1538646077,57,49.24,135.18,54.87,4.61
409,mayumba,64,GA,1538646078,94,-3.44,10.65,77.73,9.19
410,japura,32,ID,1538646078,86,-0.42,102.29,82.14,1.7
411,sinegorye,76,RU,1538646078,94,62.09,150.53,19.14,2.04
412,ikalamavony,0,MG,1538646078,35,-21.17,46.6,79.89,3.38
413,kutum,0,SD,1538646079,30,14.2,24.66,90.96,8.63
414,shasta lake,90,US,1538643240,89,40.68,-122.36,66.02,6.93
415,itoman,75,JP,1538643600,83,26.12,127.67,78.8,31.09
416,comodoro rivadavia,0,AR,1538643600,90,-45.87,-67.48,46.4,5.82
417,madhoganj,0,IN,1538646080,59,27.12,80.15,88.26,5.28
418,gayny,92,RU,1538646080,100,60.3,54.33,49.74,10.31
419,peachtree city,1,US,1538643360,96,33.4,-84.6,68.54,2.37
420,kloulklubed,75,PW,1538643000,78,7.04,134.26,82.4,3.36
421,vila velha,20,BR,1538643600,78,-3.71,-38.6,78.8,13.87
422,tilichiki,44,RU,1538646081,90,60.47,166.1,43.35,10.54
423,dingle,24,PH,1538646081,70,11.0,122.67,83.58,5.73
424,amurzet,0,CN,1538646081,62,47.69,131.09,59.28,7.96
425,zwedru,64,LR,1538646082,100,6.07,-8.13,76.29,6.29
426,quatre cocos,40,MU,1538643600,54,-20.21,57.76,78.8,13.87
427,nurota,0,UZ,1538643600,13,40.56,65.69,86.0,4.7
428,el vigia,0,MX,1538646082,84,26.85,-109.72,79.71,7.07
429,vanimo,12,PG,1538646083,100,-2.67,141.3,85.47,9.64
430,saint-joseph,0,FR,1538645400,28,43.56,6.97,80.6,5.82
431,san mateo del mar,0,MX,1538646083,95,16.21,-94.98,81.51,27.09
432,iquique,75,CL,1538643600,72,-20.22,-70.14,62.6,3.36
433,nouadhibou,0,MR,1538643600,50,20.93,-17.03,78.8,14.99
434,asosa,8,ET,1538646084,79,10.07,34.53,79.26,4.16
435,half moon bay,1,US,1538644200,87,37.46,-122.43,64.94,8.05
436,margate,75,AU,1538643600,62,-43.03,147.26,51.8,6.93
437,borodyanka,75,UA,1538643600,53,50.64,29.92,51.8,24.61
438,north bend,75,US,1538644500,89,43.41,-124.22,50.0,4.7
439,hay river,75,CA,1538643600,92,60.82,-115.79,19.4,3.36
440,lisakovsk,44,KZ,1538646085,42,52.55,62.49,67.29,7.63
441,naustdal,75,NO,1538644800,100,61.51,5.72,42.8,4.7
442,ekhabi,0,RU,1538646086,63,53.51,142.97,50.37,10.54
443,bundaberg,0,AU,1538645821,96,-24.87,152.35,70.17,8.97
444,maningrida,0,AU,1538646086,75,-12.05,134.23,80.34,11.21
445,high level,90,CA,1538643600,62,58.52,-117.13,23.0,3.36
446,mujiayingzi,0,CN,1538646087,28,42.12,118.78,64.23,6.73
447,linxia,48,CN,1538645919,55,35.6,103.21,54.69,3.49
448,cabo san lucas,0,MX,1538645824,100,22.89,-109.91,83.31,9.19
449,cidreira,20,BR,1538646087,96,-30.17,-50.22,55.59,3.6
450,xaltianguis,40,MX,1538642580,94,17.1,-99.71,78.8,1.92
451,amtala,8,BD,1538646088,68,24.85,90.79,91.05,4.38
452,batagay,80,RU,1538646088,87,67.65,134.64,27.69,2.93
453,koumac,32,NC,1538646088,77,-20.56,164.28,71.52,3.71
454,bethel,20,US,1538643180,95,60.79,-161.76,44.06,9.17
455,jumla,76,NP,1538646089,82,29.28,82.18,43.44,0.92
456,simplicio mendes,8,BR,1538646090,48,-7.85,-41.91,77.37,11.88
457,prince rupert,1,CA,1538643600,86,54.32,-130.32,39.2,8.05
458,noyabrsk,68,RU,1538645978,87,63.2,75.45,47.76,10.2
459,yar-sale,44,RU,1538646090,100,66.83,70.83,43.44,14.34
460,champerico,20,MX,1538646090,89,16.38,-93.6,68.82,3.27
461,pokaran,0,IN,1538646091,20,26.93,71.92,101.04,10.65
462,mbandaka,32,CD,1538646091,78,0.05,18.26,82.23,3.27
463,gucheng,0,CN,1538646091,60,32.27,111.65,74.31,2.37
464,kodinar,0,IN,1538646092,39,20.79,70.7,98.07,5.17
465,lahaina,1,US,1538643360,86,20.87,-156.68,75.02,4.7
466,olinda,75,EC,1538643600,83,-2.03,-79.75,71.6,8.05
467,mora,80,SE,1538646093,79,61.01,14.54,37.86,3.27
468,kaitangata,92,NZ,1538646093,95,-46.28,169.85,42.36,4.38
469,byron bay,88,AU,1538643600,68,-28.65,153.62,69.8,14.99
470,esil,12,KZ,1538646093,43,51.96,66.41,71.61,15.12
471,aykhal,88,RU,1538646093,76,65.95,111.51,30.39,6.06
472,vostok,0,RU,1538646094,83,46.45,135.83,49.38,2.04
473,havelock,1,US,1538643480,78,34.88,-76.9,75.02,5.82
474,miracema do tocantins,32,BR,1538646094,88,-9.56,-48.4,72.15,3.38
475,coquimbo,0,CL,1538643600,93,-29.95,-71.34,51.8,2.24
476,sumbe,0,AO,1538646095,85,-11.2,13.84,76.2,4.38
477,hokitika,88,NZ,1538646095,100,-42.72,170.96,52.17,9.31
478,nishihara,90,JP,1538644680,72,35.74,139.53,69.8,4.7
479,sironj,32,IN,1538646095,43,24.1,77.69,91.59,5.28
480,ouargaye,8,BF,1538645946,100,11.5,0.06,81.51,4.61
481,magnor,92,SE,1538646096,84,59.95,12.2,39.3,3.49
482,rtishchevo,80,RU,1538646096,84,52.26,43.79,51.18,15.9
483,dunedin,92,NZ,1538645992,100,-45.87,170.5,40.92,4.38
484,carroll,48,AU,1538643600,82,-30.99,150.44,59.0,8.05
485,takoradi,56,GH,1538646097,92,4.89,-1.75,78.27,5.5
486,picayune,40,US,1538644500,90,30.53,-89.68,78.98,2.48
487,tommot,92,RU,1538646097,93,58.97,126.27,36.33,2.59
488,shimanovsk,0,RU,1538646097,33,52.0,127.67,65.85,8.08
489,zabol,0,IR,1538643600,14,31.03,61.49,93.2,16.11
490,namibe,24,AO,1538646098,100,-15.19,12.15,67.2,1.14
491,kampene,8,CD,1538646098,53,-3.59,26.67,88.53,2.93
492,biak,48,ID,1538646098,82,-0.91,122.88,81.69,5.39
493,itupiranga,0,BR,1538643600,88,-5.13,-49.33,75.2,3.36
494,prestea,24,GH,1538646099,84,5.43,-2.14,81.33,3.94
495,katsina,8,NG,1538646099,81,12.99,7.6,84.39,7.29
496,te anau,92,NZ,1538646099,100,-45.41,167.72,38.13,2.37
497,lokosovo,44,RU,1538646100,69,61.13,74.84,53.7,10.09
498,mecca,64,SA,1538646100,31,21.43,39.83,99.24,6.17
499,makaha,1,US,1538643420,97,21.47,-158.22,78.98,13.0
500,syracuse,75,US,1538643780,100,43.05,-76.15,59.0,5.82
501,barinitas,48,VE,1538646101,81,8.76,-70.41,65.13,1.36
502,port blair,76,IN,1538645880,100,11.67,92.75,85.47,9.86
503,broken hill,0,AU,1538646101,59,-31.97,141.45,59.37,15.01
504,mwene-ditu,48,CD,1538646102,82,-7.01,23.45,83.13,4.61
505,alugan,68,PH,1538646102,100,12.22,125.48,80.79,2.15
506,guadalajara,0,ES,1538645400,39,40.63,-3.16,68.0,1.12
507,billings,24,US,1538646103,85,45.79,-108.5,23.91,1.59
508,bilibino,92,RU,1538646103,98,68.06,166.44,34.53,2.37
509,upata,12,VE,1538646103,87,8.02,-62.41,73.32,6.17
510,sioux lookout,40,CA,1538644020,86,50.1,-91.92,32.0,13.87
511,denison,1,US,1538644500,88,33.76,-96.54,74.3,8.05
512,nioro,0,GM,1538646105,92,13.79,-15.05,80.43,7.07
513,gaurela,8,IN,1538646106,50,22.75,81.9,90.6,4.16
514,priverno,75,IT,1538644800,53,41.47,13.18,73.4,4.7
515,liverpool,75,GB,1538644800,82,53.41,-2.98,59.0,10.29
516,erenhot,80,CN,1538646107,22,43.65,111.97,70.53,19.26
517,sakaiminato,90,JP,1538643600,60,35.55,133.23,71.6,18.34
518,basse,75,DE,1538644800,87,52.55,9.51,53.6,11.41
519,miranda,75,CO,1538643600,100,3.25,-76.23,66.2,5.82
520,villa de san francisco,75,HN,1538643600,100,14.18,-86.95,66.2,4.7
521,kingman,75,US,1538643360,96,35.19,-114.05,71.96,6.93
522,vilhena,36,BR,1538646108,98,-12.74,-60.15,68.82,2.15
523,bara,8,NG,1538646109,73,10.41,10.6,85.47,9.64
524,mangan,24,IN,1538646109,65,27.5,88.54,45.96,1.81
525,xintai,0,CN,1538646109,35,35.91,117.76,75.21,2.59
526,revelstoke,90,CA,1538643600,93,50.99,-118.19,37.4,1.7
527,angoram,64,PG,1538646110,85,-4.06,144.07,81.33,2.37
528,tarko-sale,68,RU,1538646110,93,64.92,77.78,46.59,10.98
529,havre-saint-pierre,90,CA,1538643600,100,50.23,-63.6,46.4,2.93
530,nome,1,US,1538644500,100,30.04,-94.42,77.0,3.94
531,rocha,0,UY,1538646111,73,-34.48,-54.34,44.07,8.97
532,beysehir,0,TR,1538646111,51,37.68,31.72,68.73,4.72
533,tahe,0,CN,1538646111,40,52.34,124.71,61.71,7.63
534,san policarpo,68,PH,1538646111,100,12.18,125.51,80.79,2.15
535,yichang,0,CN,1538646112,61,30.77,111.32,75.75,4.38
